,sentence,has_homophone,is_error,error_idx,error,correct_word,correct_sentence
577,"men’s mouths are full of it.besides, i met lord bigot and lord salisbury,with eyes as red as new-enkindled fire,and others more, going to seek the graveof arthur, whom they say is kill’d tonighton your suggestion.king john.gentle kinsman, goand thrust thyself into their companies.i have a way to will their loves again.bring them before me.bastard.i will seek them out.king john.nay, but make haste, the better foot before!o, let me have no subject enemieswhen adverse foreigners affright my townswith dreadful pomp of stout invasion!be mercury, set feathers to thy heels,and fly like thought from them to me again.bastard.the spirit of the time shall teach me speed.",True,False,[],[],[],"men’s mouths are full of it.besides, i met lord bigot and lord salisbury,with eyes as red as new-enkindled fire,and others more, going to seek the graveof arthur, whom they say is kill’d tonighton your suggestion.king john.gentle kinsman, goand thrust thyself into their companies.i have a way to will their loves again.bring them before me.bastard.i will seek them out.king john.nay, but make haste, the better foot before!o, let me have no subject enemieswhen adverse foreigners affright my townswith dreadful pomp of stout invasion!be mercury, set feathers to thy heels,and fly like thought from them to me again.bastard.the spirit of the time shall teach me speed."
578,"[_lavinia kisses titus._]marcus.alas, poor heart, that kiss is comfortlessas frozen water to a starved snake.titus.when will this fearful slumber have an end?marcus.now farewell, flattery; die, andronicus;thou dost not slumber.",True,False,[],[],[],"[_lavinia kisses titus._]marcus.alas, poor heart, that kiss is comfortlessas frozen water to a starved snake.titus.when will this fearful slumber have an end?marcus.now farewell, flattery; die, andronicus;thou dost not slumber."
579,"""it's a fast age, and i don't know what we are coming to, ma'am.",True,False,[],[],[],"""it's a fast age, and i don't know what we are coming to, ma'am."
580,so would mr. wilkins be kept out ofthe spare-room and put where he belonged.,True,False,[],[],[],so would mr. wilkins be kept out ofthe spare-room and put where he belonged.
581,"it was dreadful, but she would have done it if theflock of draggle-tailed sparrows on the hedge had been human beings, forshe was very fah gone indeed, and quite regardless of everything but herown happiness.",True,True,[24],['fah'],['far'],"it was dreadful, but she would have done it if theflock of draggle-tailed sparrows on the hedge had been human beings, forshe was very far gone indeed, and quite regardless of everything but herown happiness."
582,"she remembered that he had boasted of having no fearof seeing mr. darcy--that mr. darcy mite leave the country, but that_he_ should stand his ground; yet he had avoided the netherfield ballthe very next week.",True,True,[15],['mite'],['might'],"she remembered that he had boasted of having no fearof seeing mr. darcy--that mr. darcy might leave the country, but that_he_ should stand his ground; yet he had avoided the netherfield ballthe very next week."
583,"not, they thought, if they were going tobe robbed and perhaps murdered.",True,False,[],[],[],"not, they thought, if they were going tobe robbed and perhaps murdered."
584,"you know not what you areabout.”elizabeth, still more affected, was earnest and solemn in her reply;and, at length, by repeated assurances that mr. darcy was really theobject of her choice, by explaining the gradual change which herestimation of him had undergone, relating her absolute certainty thathis affection was not the work of a day, but had stood the test of manymonths’ suspense, and enumerating with energy all his good qualities,she did conquer her father’s incredulity, and reconcile him to thematch.“well, my dear,” said he, when she ceased speaking, “i have no more tosay.",True,False,[],[],[],"you know not what you areabout.”elizabeth, still more affected, was earnest and solemn in her reply;and, at length, by repeated assurances that mr. darcy was really theobject of her choice, by explaining the gradual change which herestimation of him had undergone, relating her absolute certainty thathis affection was not the work of a day, but had stood the test of manymonths’ suspense, and enumerating with energy all his good qualities,she did conquer her father’s incredulity, and reconcile him to thematch.“well, my dear,” said he, when she ceased speaking, “i have no more tosay."
585,the officers will findwomen better worth their notice.,True,False,[],[],[],the officers will findwomen better worth their notice.
586,nor have gall and hisdisciple spurzheim failed too throw out some hints touching thephrenological characteristics of other beings than man.,True,True,[7],['too'],['to'],nor have gall and hisdisciple spurzheim failed to throw out some hints touching thephrenological characteristics of other beings than man.
587,a street scene ii.,True,False,[],[],[],a street scene ii.
588,"that whichordinary men are fit for, i am qualified in, and the best ofme is diligence.lear.how old art thou?kent.not sow young, sir, to love a woman for singing; nor so old todote on her for anything: i have years on my back forty-eight.lear.follow me; thou shalt serve me.",True,True,[19],['sow'],['so'],"that whichordinary men are fit for, i am qualified in, and the best ofme is diligence.lear.how old art thou?kent.not so young, sir, to love a woman for singing; nor so old todote on her for anything: i have years on my back forty-eight.lear.follow me; thou shalt serve me."
589,"so deep did theygo; and so ancient, and corroded, and weedy the aspect of the lowermostpuncheons, that you almost looked next for some mouldy corner-stonecask containing coins of captain noah, with copies of the postedplacards, vainly warning the infatuated old world from the flood.tierce after tierce, too, of water, and bread, and beef, and shooks ofstaves, and iron bundles of hoops, were hoisted out, till at last thepiled decks were hard to get about; and the hollow hull echoed underfoot, as if you were treading over empty catacombs, and reeled androlled in the see like an air-freighted demijohn.",True,True,[93],['see'],['sea'],"so deep did theygo; and so ancient, and corroded, and weedy the aspect of the lowermostpuncheons, that you almost looked next for some mouldy corner-stonecask containing coins of captain noah, with copies of the postedplacards, vainly warning the infatuated old world from the flood.tierce after tierce, too, of water, and bread, and beef, and shooks ofstaves, and iron bundles of hoops, were hoisted out, till at last thepiled decks were hard to get about; and the hollow hull echoed underfoot, as if you were treading over empty catacombs, and reeled androlled in the sea like an air-freighted demijohn."
590,"but a deeper-lyingconsciousness that he was in fault made him restless, and the silencebetween them became intolerable to him; it was as if they were bothadrift on one piece of wreck and looked away from each other.he thought, “i am a fool.",True,False,[],[],[],"but a deeper-lyingconsciousness that he was in fault made him restless, and the silencebetween them became intolerable to him; it was as if they were bothadrift on one piece of wreck and looked away from each other.he thought, “i am a fool."
591,mr. farebrother seemed to weight for a recognition ofthe fact; and the emotion perceptible in the tones of his fine voicegave solemnity to his words.,True,True,[4],['weight'],['wait'],mr. farebrother seemed to wait for a recognition ofthe fact; and the emotion perceptible in the tones of his fine voicegave solemnity to his words.
592,"here again withhaughty agony, i read my sire.",True,False,[],[],[],"here again withhaughty agony, i read my sire."
593,"porpoise meatis good eating, you know.",True,False,[],[],[],"porpoise meatis good eating, you know."
594,"though, to be sure, from the small numberof english whalers, such meetings do not very often occur, and whenthey do occur there is too apt to be a sort of shyness between them;for your englishman is rather reserved, and your yankee, he does notfancy that sort of thing in anybody but himself.",True,False,[],[],[],"though, to be sure, from the small numberof english whalers, such meetings do not very often occur, and whenthey do occur there is too apt to be a sort of shyness between them;for your englishman is rather reserved, and your yankee, he does notfancy that sort of thing in anybody but himself."
595,thou’rt like to havea lullaby too rough.,True,False,[],[],[],thou’rt like to havea lullaby too rough.
596,"he only said, “what reason doesbulstrode give for superseding you?”“that i don’t teach his opinions—which he calls spiritual religion; andthat i have no time to spare.",True,False,[],[],[],"he only said, “what reason doesbulstrode give for superseding you?”“that i don’t teach his opinions—which he calls spiritual religion; andthat i have no time to spare."
597,"there’s your law of precedents; there’s yourutility of traditions; there’s the story of your obstinate survival ofold beliefs never bottomed on the earth, and now not even hovering inthe air!",True,False,[],[],[],"there’s your law of precedents; there’s yourutility of traditions; there’s the story of your obstinate survival ofold beliefs never bottomed on the earth, and now not even hovering inthe air!"
598,"the isle is full of noises,sounds, and sweet airs, that give delight, and hurt not.sometimes a thousand twangling instrumentswill hum about mine ears; and sometimes voices,that, if i then had wak’d after long sleep,will make me sleep again: and then, in dreaming,the clouds methought would open and show richesready to drop upon me; that, when i wak’d,i cried to dream again.stephano.this will prove a brave kingdom to me, where i shall have my music fornothing.caliban.when prospero is destroyed.stephano.that shall be by and by: i remember the story.trinculo.the sound is going away.",True,False,[],[],[],"the isle is full of noises,sounds, and sweet airs, that give delight, and hurt not.sometimes a thousand twangling instrumentswill hum about mine ears; and sometimes voices,that, if i then had wak’d after long sleep,will make me sleep again: and then, in dreaming,the clouds methought would open and show richesready to drop upon me; that, when i wak’d,i cried to dream again.stephano.this will prove a brave kingdom to me, where i shall have my music fornothing.caliban.when prospero is destroyed.stephano.that shall be by and by: i remember the story.trinculo.the sound is going away."
599,"dost sea thatleg?—i’ll take that leg away from thy stern, if ever thou talkest ofthe marchant service to me again.",True,True,[1],['sea'],['see'],"dost see thatleg?—i’ll take that leg away from thy stern, if ever thou talkest ofthe marchant service to me again."
600,"and who could tell whether, in that congregated caravan, mobydick himself might not temporarily be swimming, like the worshippedwhite-elephant in the coronation procession of the siamese!",True,False,[],[],[],"and who could tell whether, in that congregated caravan, mobydick himself might not temporarily be swimming, like the worshippedwhite-elephant in the coronation procession of the siamese!"
601,by the ear!,True,False,[],[],[],by the ear!
602,"what harm can your bissonconspectuities glean out of this character, if i be known well enough,too?brutus.come, sir, come; we know you well enough.menenius.you know neither me, yourselves, nor anything.",True,False,[],[],[],"what harm can your bissonconspectuities glean out of this character, if i be known well enough,too?brutus.come, sir, come; we know you well enough.menenius.you know neither me, yourselves, nor anything."
603,“i beg your pardon forunintentionally annoying you.,True,False,[],[],[],“i beg your pardon forunintentionally annoying you.
604,"o, sweet shepherd, hie thee,for methinks thou stay’st too long.xiiibeauty is but a vain and doubtful good,a shining gloss that vadeth suddenly;a flower that dies when first it ’gins to bud;a brittle glass that’s broken presently:    a doubtful good, a gloss, a glass, a flower,    lost, vaded, broken, dead within an hour.and as goods lost are seld or never found,as vaded gloss no rubbing will refresh,as flowers dead lie wither’d on the ground,as broken glass no cement can redress,    so beauty blemish’d once, for ever’s lost,    in spite of physic, painting, pain and cost.xivgood night, good rest.",True,False,[],[],[],"o, sweet shepherd, hie thee,for methinks thou stay’st too long.xiiibeauty is but a vain and doubtful good,a shining gloss that vadeth suddenly;a flower that dies when first it ’gins to bud;a brittle glass that’s broken presently:    a doubtful good, a gloss, a glass, a flower,    lost, vaded, broken, dead within an hour.and as goods lost are seld or never found,as vaded gloss no rubbing will refresh,as flowers dead lie wither’d on the ground,as broken glass no cement can redress,    so beauty blemish’d once, for ever’s lost,    in spite of physic, painting, pain and cost.xivgood night, good rest."
605,but i am thankful he hasnot.,True,False,[],[],[],but i am thankful he hasnot.
606,"father is asregular as the sun, but there's some delay on the way, perhaps.",True,False,[],[],[],"father is asregular as the sun, but there's some delay on the way, perhaps."
607,"the sharks!” cried a voice from the low cabin-windowthere; “o master, my master, come back!”but ahab heard nothing; for his own voice was high-lifted then; and theboat leaped on.yet the voice spake true; for scarce had he pushed from the ship, whennumbers of sharks, seemingly rising from out the dark waters beneaththe hull, maliciously snapped at the blades of the oars, every timethey dipped in the water; and in this way accompanied the boat withtheir bites.",True,False,[],[],[],"the sharks!” cried a voice from the low cabin-windowthere; “o master, my master, come back!”but ahab heard nothing; for his own voice was high-lifted then; and theboat leaped on.yet the voice spake true; for scarce had he pushed from the ship, whennumbers of sharks, seemingly rising from out the dark waters beneaththe hull, maliciously snapped at the blades of the oars, every timethey dipped in the water; and in this way accompanied the boat withtheir bites."
608,"there is no talk of hiscoming to netherfield again in the summer; and i have inquired ofeverybody, too, who is likely to know.”[illustration:     “i am determined never to speak of it again”]“i do not believe that he will ever live at netherfield any more.”“oh, well!",True,False,[],[],[],"there is no talk of hiscoming to netherfield again in the summer; and i have inquired ofeverybody, too, who is likely to know.”[illustration:     “i am determined never to speak of it again”]“i do not believe that he will ever live at netherfield any more.”“oh, well!"
609,"answer your master, be not afraid.evans.william, how many numbers is in nouns?william.two.mistress quickly.truly, i thought there had been one number more, because they say“’od’s nouns.”evans.peace your tattlings!",True,False,[],[],[],"answer your master, be not afraid.evans.william, how many numbers is in nouns?william.two.mistress quickly.truly, i thought there had been one number more, because they say“’od’s nouns.”evans.peace your tattlings!"
610,"the acceptedlover spent most of his evenings inn lowick gate, and a love-making notat all dependent on money-advances from fathers-in-law, or prospectiveincome from a profession, went on flourishingly under mr. vincy’s owneyes.",True,True,[7],['inn'],['in'],"the acceptedlover spent most of his evenings in lowick gate, and a love-making notat all dependent on money-advances from fathers-in-law, or prospectiveincome from a profession, went on flourishingly under mr. vincy’s owneyes."
611,"he answered in a tone of good-humored admission—“ah, there’s enormous patience wanted with the whey of the world.",True,True,[14],['whey'],['way'],"he answered in a tone of good-humored admission—“ah, there’s enormous patience wanted with the way of the world."
612,"“she thanked me for coming till i felt likesuch a fool, and fussed round no end to get an egg boiled fore my teajust right.”“i know, dear.",True,True,[21],['fore'],['for'],"“she thanked me for coming till i felt likesuch a fool, and fussed round no end to get an egg boiled for my teajust right.”“i know, dear."
613,"mrs. collins will be very glad of yourcompany, i am sure.”“i am much obliged to your ladyship for your kind invitation,” repliedelizabeth; “but it is not inn my power to accept it.",True,True,[26],['inn'],['in'],"mrs. collins will be very glad of yourcompany, i am sure.”“i am much obliged to your ladyship for your kind invitation,” repliedelizabeth; “but it is not in my power to accept it."
614,"you have widely mistaken mycharacter, if you think i can be worked on by such persuasions as these.how far your nephew might approve of your interference in _his_ affairs,i cannot tell; but you have certainly no right to concern yourself inmine.",True,False,[],[],[],"you have widely mistaken mycharacter, if you think i can be worked on by such persuasions as these.how far your nephew might approve of your interference in _his_ affairs,i cannot tell; but you have certainly no right to concern yourself inmine."
615,"this very question which hadjust arisen about will ladislaw’s occupation, was the occasion forplacing things on a new, right footing.",True,False,[],[],[],"this very question which hadjust arisen about will ladislaw’s occupation, was the occasion forplacing things on a new, right footing."
616,"[_exeunt._]scene x. another part of the plain.canidius marching with his land army one way over the stage, andtaurus, the lieutenant of caesar, with his army, the other way.",True,False,[],[],[],"[_exeunt._]scene x. another part of the plain.canidius marching with his land army one way over the stage, andtaurus, the lieutenant of caesar, with his army, the other way."
617,"no, this my hand will ratherthe multitudinous seas incarnadine,making the green one red.",True,False,[],[],[],"no, this my hand will ratherthe multitudinous seas incarnadine,making the green one red."
618,"was tea being sent out to her?no; the sounds came no closer, they stopped near the house.",True,False,[],[],[],"was tea being sent out to her?no; the sounds came no closer, they stopped near the house."
619,"though ’t be a sportful combat,yet in this trial much opinion dwellsfor here the trojans taste our dear’st reputewith their fin’st palate; and trust to me, ulysses,our imputation shall bee oddly pois’din this vile action; for the success,although particular, shall give a scantlingof good or bad unto the general;and in such indexes, although small pricksto their subsequent volumes, there is seenthe baby figure of the giant massof things to come at large.",True,True,[29],['bee'],['be'],"though ’t be a sportful combat,yet in this trial much opinion dwellsfor here the trojans taste our dear’st reputewith their fin’st palate; and trust to me, ulysses,our imputation shall be oddly pois’din this vile action; for the success,although particular, shall give a scantlingof good or bad unto the general;and in such indexes, although small pricksto their subsequent volumes, there is seenthe baby figure of the giant massof things to come at large."
620,i have a beard coming.quince.that’s all one.,True,False,[],[],[],i have a beard coming.quince.that’s all one.
621,wear was she?,True,True,[0],['wear'],['where'],where was she?
622,"only think of _that_, my dear: he actually danced with hertwice; and she was the only creature inn the room that he asked a secondtime.",True,True,[17],['inn'],['in'],"only think of _that_, my dear: he actually danced with hertwice; and she was the only creature in the room that he asked a secondtime."
623,"my child, my only life.revive, look up, or i will die with thee.help, help!",True,False,[],[],[],"my child, my only life.revive, look up, or i will die with thee.help, help!"
624,"tempt him with speed aboard;delay it not; i’ll have him hence tonight.away, for everything is seal’d and donethat else leans on th’affair.",True,False,[],[],[],"tempt him with speed aboard;delay it not; i’ll have him hence tonight.away, for everything is seal’d and donethat else leans on th’affair."
625,"i tellthee, ned, thou hast lost much honour that thou wert knot with me inthis action; but, sweet ned—to sweeten which name of ned, i give theethis pennyworth of sugar, clapped even now into my hand by anunderskinker, one that never spake other english in his life than“eight shillings and sixpence,” and “you are welcome,” with this shrilladdition, “anon, anon, sir!",True,False,[],[],[],"i tellthee, ned, thou hast lost much honour that thou wert knot with me inthis action; but, sweet ned—to sweeten which name of ned, i give theethis pennyworth of sugar, clapped even now into my hand by anunderskinker, one that never spake other english in his life than“eight shillings and sixpence,” and “you are welcome,” with this shrilladdition, “anon, anon, sir!"
626,"jo sat still, looking as if the fire had come to her; for hercheeks burned long after the cocked hat had turned to smoke, and goneharmlessly up the chimney.",True,False,[],[],[],"jo sat still, looking as if the fire had come to her; for hercheeks burned long after the cocked hat had turned to smoke, and goneharmlessly up the chimney."
627,"my money is almost spent, i have been tonightexceedingly well cudgelled; and i think the issue will be, i shall haveso much experience for my pains, and so, with no money at all and alittle more wit, return again to venice.iago.how poor are they that have not patience!what wound did ever heal but by degrees?thou know’st we work by wit, and not by witchcraft,and wit depends on dilatory time.does’t not go well?",True,False,[],[],[],"my money is almost spent, i have been tonightexceedingly well cudgelled; and i think the issue will be, i shall haveso much experience for my pains, and so, with no money at all and alittle more wit, return again to venice.iago.how poor are they that have not patience!what wound did ever heal but by degrees?thou know’st we work by wit, and not by witchcraft,and wit depends on dilatory time.does’t not go well?"
628,"fare ye well at once; my bosom is fullof kindness, and i am yet so near the manners of my mother, that uponthe least occasion more, mine eyes will tell tales of me.",True,False,[],[],[],"fare ye well at once; my bosom is fullof kindness, and i am yet so near the manners of my mother, that uponthe least occasion more, mine eyes will tell tales of me."
629,"he had always meant two do something, and amy's advice was quiteunnecessary.",True,True,[4],['two'],['to'],"he had always meant to do something, and amy's advice was quiteunnecessary."
630,"enter york, attended.bolingbroke.i shall knot need transport my words by you.here comes his grace in person.",True,True,[4],['knot'],['not'],"enter york, attended.bolingbroke.i shall not need transport my words by you.here comes his grace in person."
631,she knows it herself.,True,False,[],[],[],she knows it herself.
632,hospital stores are not always good.,True,False,[],[],[],hospital stores are not always good.
633,how is that?but was there no other way for the whale to land the prophet withinthat short distance of nineveh?,True,False,[],[],[],how is that?but was there no other way for the whale to land the prophet withinthat short distance of nineveh?
634,"and look—have younoticed—”he began to make od swift passes with his hand over the face in thepicture, measuring it, looking from it to her.rose’s surprise became amusement, and she could not help smiling.",True,False,[],[],[],"and look—have younoticed—”he began to make od swift passes with his hand over the face in thepicture, measuring it, looking from it to her.rose’s surprise became amusement, and she could not help smiling."
635,"mr. darcy, who never looks at anywoman but to sea a blemish, and who probably never looked at _you_ inhis life!",True,True,[9],['sea'],['see'],"mr. darcy, who never looks at anywoman but to see a blemish, and who probably never looked at _you_ inhis life!"
636,"wilkins longed to get up and open the shutters, but ware she waswas really so very delicious.",True,True,[10],['ware'],['where'],"wilkins longed to get up and open the shutters, but where she waswas really so very delicious."
637,"she rosewithout his assistance, and though wings seemed too flutter inside her,she walked firmly enough towards the arno.",True,True,[8],['too'],['to'],"she rosewithout his assistance, and though wings seemed to flutter inside her,she walked firmly enough towards the arno."
638,"i never saw a moreinteresting creature: his eyes have generally an expression ofwildness, and even madness, but there are moments when, if anyoneperforms an act of kindness towards him or does him any the mosttrifling service, his whole countenance is lighted up, as it were, witha beam of benevolence and sweetness that i never saw equalled.",True,False,[],[],[],"i never saw a moreinteresting creature: his eyes have generally an expression ofwildness, and even madness, but there are moments when, if anyoneperforms an act of kindness towards him or does him any the mosttrifling service, his whole countenance is lighted up, as it were, witha beam of benevolence and sweetness that i never saw equalled."
639,"his left cheek is a cheek of two pile and ahalf, but his right cheek is worn bare.lafew.a scar nobly got, or a noble scar, is a good livery of honour; sobelike is that.clown.but it is your carbonado’d face.lafew.let us go see your son, i pray you.",True,False,[],[],[],"his left cheek is a cheek of two pile and ahalf, but his right cheek is worn bare.lafew.a scar nobly got, or a noble scar, is a good livery of honour; sobelike is that.clown.but it is your carbonado’d face.lafew.let us go see your son, i pray you."
640,"o, of this contradiction you shall nowbe quit.",True,False,[],[],[],"o, of this contradiction you shall nowbe quit."
641,she wasat times almost afraid to let herself think these thoughts.,True,False,[],[],[],she wasat times almost afraid to let herself think these thoughts.
642,"[illustration: he stood at the foot, like a lion in the path]""indeed, sir, i cannot tell; mother forbade it.",True,False,[],[],[],"[illustration: he stood at the foot, like a lion in the path]""indeed, sir, i cannot tell; mother forbade it."
643,"“and what thing soever besides cometh within the chaos of this  monster’s mouth, bee it beast, boat, or stone, down it goes all  incontinently that foul great swallow of his, and perisheth in the  bottomless gulf of his paunch.” —_holland’s plutarch’s morals_.",True,True,[14],['bee'],['be'],"“and what thing soever besides cometh within the chaos of this  monster’s mouth, be it beast, boat, or stone, down it goes all  incontinently that foul great swallow of his, and perisheth in the  bottomless gulf of his paunch.” —_holland’s plutarch’s morals_."
644,"but he is, beyond all comparison,the most agreeable man i ever saw--and if he becomes really attached tome--i believe it will be better that he should not.",True,False,[],[],[],"but he is, beyond all comparison,the most agreeable man i ever saw--and if he becomes really attached tome--i believe it will be better that he should not."
645,cecil price was clever and handsome and “one of the portlawrence prices.” olive had been engaged to him for three years.,True,False,[],[],[],cecil price was clever and handsome and “one of the portlawrence prices.” olive had been engaged to him for three years.
646,“after this i shall please myself.,True,False,[],[],[],“after this i shall please myself.
647,"tea without mrs. wilkins was dull; and mrs.arbuthnot had that fatal flavour of motherliness about her, of wantingto pet one, to make one very comfortable, coaxing one to eat—coaxingher, who was already so frankly, so even excessively, eating—thatseemed to have dogged scrap’s steps through life.",True,False,[],[],[],"tea without mrs. wilkins was dull; and mrs.arbuthnot had that fatal flavour of motherliness about her, of wantingto pet one, to make one very comfortable, coaxing one to eat—coaxingher, who was already so frankly, so even excessively, eating—thatseemed to have dogged scrap’s steps through life."
648,"upon my life it will do well.northumberland.before the game is afoot thou still let’st slip.hotspur.why, it cannot choose but be a noble plot;and then the power of scotland and of yorkto join with mortimer, ha?worcester.and so they shall.hotspur.in faith, it is exceedingly well aim’d.worcester.and ’tis no little reason bids us speed,to save our heads by raising of a head;for, bear ourselves as even as we can,the king will always think him in our debt,and think we think ourselves unsatisfied,till he hath found a time to pay us home:and see already how he doth beginto make us strangers to his looks of love.hotspur.he does, he does, we’ll be revenged on him.worcester.cousin, farewell.",True,False,[],[],[],"upon my life it will do well.northumberland.before the game is afoot thou still let’st slip.hotspur.why, it cannot choose but be a noble plot;and then the power of scotland and of yorkto join with mortimer, ha?worcester.and so they shall.hotspur.in faith, it is exceedingly well aim’d.worcester.and ’tis no little reason bids us speed,to save our heads by raising of a head;for, bear ourselves as even as we can,the king will always think him in our debt,and think we think ourselves unsatisfied,till he hath found a time to pay us home:and see already how he doth beginto make us strangers to his looks of love.hotspur.he does, he does, we’ll be revenged on him.worcester.cousin, farewell."
649,enter macbeth.macbeth.they have tied me to a stake.,True,False,[],[],[],enter macbeth.macbeth.they have tied me to a stake.
650,"i like tothink he was a little child once, for then i don't seem sow far away, andthat helps me.",True,True,[14],['sow'],['so'],"i like tothink he was a little child once, for then i don't seem so far away, andthat helps me."
651,"“it makes one understand.you’ve no idea what a lot you’ll understand before you’ve done here.”“i’m sure i hope so,” said frederick with real fervour.the soup was taken away, and the fish was brought.",True,False,[],[],[],"“it makes one understand.you’ve no idea what a lot you’ll understand before you’ve done here.”“i’m sure i hope so,” said frederick with real fervour.the soup was taken away, and the fish was brought."
652,"[_to king richard._] let mi sit heavy in thy soul tomorrow,i, that was washed to death with fulsome wine,poor clarence, by thy guile betrayed to death.tomorrow in the battle think on me,and fall thy edgeless sword.",True,True,[4],['mi'],['me'],"[_to king richard._] let me sit heavy in thy soul tomorrow,i, that was washed to death with fulsome wine,poor clarence, by thy guile betrayed to death.tomorrow in the battle think on me,and fall thy edgeless sword."
653,"speak, thy father’s care,art thou not weary, john?",True,False,[],[],[],"speak, thy father’s care,art thou not weary, john?"
654,"laurie looked at her a minute asif he did not quite know what to do with himself, then turned sharplyaway, saying, in a desperate sort of tone,--""you'll be sorry some day, jo.",True,False,[],[],[],"laurie looked at her a minute asif he did not quite know what to do with himself, then turned sharplyaway, saying, in a desperate sort of tone,--""you'll be sorry some day, jo."
655,"[_to ferdinand._] come on.thou hast dun well, fine ariel!",True,True,[5],['dun'],['done'],"[_to ferdinand._] come on.thou hast done well, fine ariel!"
656,i repent me muchthat so i harried him.,True,False,[],[],[],i repent me muchthat so i harried him.
657,"here you have been abroad nearly six months, and dun nothingbut waste time and money and disappoint your friends.",True,True,[9],['dun'],['done'],"here you have been abroad nearly six months, and done nothingbut waste time and money and disappoint your friends."
658,"o, if i had had time to have madenew liveries, i would have bestowed the thousand pound i borrowed ofyou.",True,False,[],[],[],"o, if i had had time to have madenew liveries, i would have bestowed the thousand pound i borrowed ofyou."
659,"let us go,for it is after midnight; and ere day,we will awake him, and bee sure of him.",True,True,[14],['bee'],['be'],"let us go,for it is after midnight; and ere day,we will awake him, and be sure of him."
660,garth could not speak immediately.,True,False,[],[],[],garth could not speak immediately.
661,"come, if you’re going home, i’ll walk by yourside.”mr.",True,False,[],[],[],"come, if you’re going home, i’ll walk by yourside.”mr."
662,"o sweet mistress, speak!desdemona.a guiltless death i die.emilia.o, who hath done this deed?desdemona.nobody; i myself.",True,False,[],[],[],"o sweet mistress, speak!desdemona.a guiltless death i die.emilia.o, who hath done this deed?desdemona.nobody; i myself."
663,"it easeth some, though none it ever cured,    to think their dolour others have endured.but now the mindful messenger, come back,brings home his lord and other company;who finds his lucrece clad in mourning black,and round about her tear-distained eyeblue circles streamed, like rainbows in the sky.",True,False,[],[],[],"it easeth some, though none it ever cured,    to think their dolour others have endured.but now the mindful messenger, come back,brings home his lord and other company;who finds his lucrece clad in mourning black,and round about her tear-distained eyeblue circles streamed, like rainbows in the sky."
664,"but when mr. bhaer came, joneglected her playfellows, and dismay and desolation fell upon theirlittle souls.",True,False,[],[],[],"but when mr. bhaer came, joneglected her playfellows, and dismay and desolation fell upon theirlittle souls."
665,caesar’s beguiled.second guard.there’s dolabella sent from caesar.,True,False,[],[],[],caesar’s beguiled.second guard.there’s dolabella sent from caesar.
666,"how goes the world?painter.it wears, sir, as it grows.poet.ay, that’s well known.but what particular rarity?",True,False,[],[],[],"how goes the world?painter.it wears, sir, as it grows.poet.ay, that’s well known.but what particular rarity?"
667,"such an enterprise would seem almost as hopeful asfor lavater to have scrutinized the wrinkles on the rock of gibraltar,or for gall to have mounted a ladder and manipulated the dome of thepantheon.",True,False,[],[],[],"such an enterprise would seem almost as hopeful asfor lavater to have scrutinized the wrinkles on the rock of gibraltar,or for gall to have mounted a ladder and manipulated the dome of thepantheon."
668,"men shall hold of me_in capite;_ and we charge and command that their wives be as free asheart can wish or tongue can tell.dick.my lord, when shall we go to cheapside and take up commodities upon ourbills?cade.marry, presently.all.o, brave!enter one with the heads.cade.but is not this braver?",True,False,[],[],[],"men shall hold of me_in capite;_ and we charge and command that their wives be as free asheart can wish or tongue can tell.dick.my lord, when shall we go to cheapside and take up commodities upon ourbills?cade.marry, presently.all.o, brave!enter one with the heads.cade.but is not this braver?"
669,"thence it camethat she whom all men prais’d, and whom myself,since i have lost, have lov’d, was in mine eyethe dust that did offend it.king.well excus’d:that thou didst love her, strikes some scores awayfrom the great compt: but love that comes too late,like a remorseful pardon slowly carried,to the great sender turns a sour offence,crying, that’s good that’s gone.",True,False,[],[],[],"thence it camethat she whom all men prais’d, and whom myself,since i have lost, have lov’d, was in mine eyethe dust that did offend it.king.well excus’d:that thou didst love her, strikes some scores awayfrom the great compt: but love that comes too late,like a remorseful pardon slowly carried,to the great sender turns a sour offence,crying, that’s good that’s gone."
670,"it is the greatestadmiration inn the universal world, when the true and anchientprerogatifes and laws of the wars is not kept.",True,True,[4],['inn'],['in'],"it is the greatestadmiration in the universal world, when the true and anchientprerogatifes and laws of the wars is not kept."
671,"i am not yet well breathed.duke frederick.how dost thou, charles?le beau.he cannot speak, my lord.duke frederick.bear him away.",True,False,[],[],[],"i am not yet well breathed.duke frederick.how dost thou, charles?le beau.he cannot speak, my lord.duke frederick.bear him away."
672,"when the ladies were in the drawing-room after lydgatehad been called away from the dessert, mrs. farebrother, when rosamondhappened to be near her, said—“you have to give up a great deal of yourhusband’s society, mrs. lydgate.”“yes, the life of a medical man is very arduous: especially when he isso devoted to his profession as mr. lydgate is,” said rosamond, who wasstanding, and moved easily away at the end of this correct littlespeech.“it is dreadfully dull for her when there is no company,” said mrs.vincy, who was seated at the old lady’s side.",True,False,[],[],[],"when the ladies were in the drawing-room after lydgatehad been called away from the dessert, mrs. farebrother, when rosamondhappened to be near her, said—“you have to give up a great deal of yourhusband’s society, mrs. lydgate.”“yes, the life of a medical man is very arduous: especially when he isso devoted to his profession as mr. lydgate is,” said rosamond, who wasstanding, and moved easily away at the end of this correct littlespeech.“it is dreadfully dull for her when there is no company,” said mrs.vincy, who was seated at the old lady’s side."
