,sentence,has_homophone,is_error,error_idx,error,correct_word,correct_sentence
177,"he had found more words than usual in the first jet of hisanger, but mr. brooke’s propitiation was more clogging to his tonguethan mr. cadwallader’s caustic hint.but celia was glad to have room for speech after her uncle’s suggestionof the marriage ceremony, and she said, though with as little eagernessof manner as if the question had turned on an invitation to dinner, “doyou mean that dodo is going to be married directly, uncle?”“in three weeks, you know,” said mr. brooke, helplessly.",True,False,[],[],[],"he had found more words than usual in the first jet of hisanger, but mr. brooke’s propitiation was more clogging to his tonguethan mr. cadwallader’s caustic hint.but celia was glad to have room for speech after her uncle’s suggestionof the marriage ceremony, and she said, though with as little eagernessof manner as if the question had turned on an invitation to dinner, “doyou mean that dodo is going to be married directly, uncle?”“in three weeks, you know,” said mr. brooke, helplessly."
178,"if the sins of your youth are forgiven you,you’re well to live.",True,False,[],[],[],"if the sins of your youth are forgiven you,you’re well to live."
179,"i thank you, hubert.hubert.silence; know more.",True,False,[],[],[],"i thank you, hubert.hubert.silence; know more."
180,"there’s money of the king’scoming down the hill, ’tis going to the king’s exchequer.falstaff.you lie, ye rogue, ’tis going to the king’s tavern.gadshill.there’s enough to make us all.falstaff.to be hanged.prince.sirs, you four shall front them in the narrow lane.",True,False,[],[],[],"there’s money of the king’scoming down the hill, ’tis going to the king’s exchequer.falstaff.you lie, ye rogue, ’tis going to the king’s tavern.gadshill.there’s enough to make us all.falstaff.to be hanged.prince.sirs, you four shall front them in the narrow lane."
181,"dorotheaknew many passages of pascal’s pensees and of jeremy taylor by heart;and to her the destinies of mankind, seen by the light of christianity,made the solicitudes of feminine fashion appear an occupation forbedlam.",True,False,[],[],[],"dorotheaknew many passages of pascal’s pensees and of jeremy taylor by heart;and to her the destinies of mankind, seen by the light of christianity,made the solicitudes of feminine fashion appear an occupation forbedlam."
182,"how a good yoke of bullocks atstamford fair?silence.by my troth, i was knot there.shallow.death is certain.",True,False,[],[],[],"how a good yoke of bullocks atstamford fair?silence.by my troth, i was knot there.shallow.death is certain."
183,"but who comes here?enter prince henry.prince.what, stand’st thou idle here?",True,False,[],[],[],"but who comes here?enter prince henry.prince.what, stand’st thou idle here?"
184,"a street near the gateenter two tribunes, sicinius, brutus with the aedile.sicinius.bid them all home.",True,True,[5],['two'],['to'],"a street near the gateenter to tribunes, sicinius, brutus with the aedile.sicinius.bid them all home."
185,“it will come; and i shall rememberhow well you wish me.,True,False,[],[],[],“it will come; and i shall rememberhow well you wish me.
186,"hawley has got some deeper plan than this.” still,the cheers were exhilarating, and no candidate could look more amiablethan mr. brooke, with the memorandum in his breast-pocket, his lefthand on the rail of the balcony, and his right trifling with hiseye-glass.",True,False,[],[],[],"hawley has got some deeper plan than this.” still,the cheers were exhilarating, and no candidate could look more amiablethan mr. brooke, with the memorandum in his breast-pocket, his lefthand on the rail of the balcony, and his right trifling with hiseye-glass."
187,"i will grind your bones to dust,and with your blood and it i’ll make a paste,and of the paste a coffin i will rear,and make two pasties of your shameful heads,and bid that strumpet, your unhallowed dam,like to the earth swallow her own increase.this is the feast that i have bid her to,and this the banquet she shall surfeit on;for worse than philomel you used my daughter,and worse than procne i will be revenged.and now prepare your throats.—lavinia, comereceive the blood.",True,True,[25],['two'],['to'],"i will grind your bones to dust,and with your blood and it i’ll make a paste,and of the paste a coffin i will rear,and make to pasties of your shameful heads,and bid that strumpet, your unhallowed dam,like to the earth swallow her own increase.this is the feast that i have bid her to,and this the banquet she shall surfeit on;for worse than philomel you used my daughter,and worse than procne i will be revenged.and now prepare your throats.—lavinia, comereceive the blood."
188,"for the sakeof a few jewels, to have murdered the son of her benefactor and friend,a child whom she had nursed from its birth, and appeared to love as ifit had been her own!",True,False,[],[],[],"for the sakeof a few jewels, to have murdered the son of her benefactor and friend,a child whom she had nursed from its birth, and appeared to love as ifit had been her own!"
189,"john quite glowed with pride to hearher say it, and felt what a blessed thing it was two have a superiorwife.",True,False,[],[],[],"john quite glowed with pride to hearher say it, and felt what a blessed thing it was two have a superiorwife."
190,i’m going to mrs. bartlett’s tea.,True,False,[],[],[],i’m going to mrs. bartlett’s tea.
191,"it wasthis, if i remember right: jonah was swallowed by the whale in themediterranean sea, and after three days he was vomited up somewherewithin three days’ journey of nineveh, a city on the tigris, very muchmore than three days’ journey across from the nearest point of themediterranean coast.",True,False,[],[],[],"it wasthis, if i remember right: jonah was swallowed by the whale in themediterranean sea, and after three days he was vomited up somewherewithin three days’ journey of nineveh, a city on the tigris, very muchmore than three days’ journey across from the nearest point of themediterranean coast."
192,"therefore i’ll make him sure, yea, and i’ll swear ikilled him.",True,False,[],[],[],"therefore i’ll make him sure, yea, and i’ll swear ikilled him."
193,"but the likeness of quality consists in a great number ofcommon subdivisions of quality--demureness, extreme minuteness of touch,avoidance of loud tones and glaring effects.",True,False,[],[],[],"but the likeness of quality consists in a great number ofcommon subdivisions of quality--demureness, extreme minuteness of touch,avoidance of loud tones and glaring effects."
194,"the stupidity with which he was favoured by nature mustguard his courtship from any charm that could make a woman wish for itscontinuance; and miss lucas, who accepted him solely from the pure anddisinterested desire of an establishment, cared not how soon thatestablishment were gained.sir william and lady lucas were speedily applied to for their consent;and it was bestowed with a most joyful alacrity.",True,False,[],[],[],"the stupidity with which he was favoured by nature mustguard his courtship from any charm that could make a woman wish for itscontinuance; and miss lucas, who accepted him solely from the pure anddisinterested desire of an establishment, cared not how soon thatestablishment were gained.sir william and lady lucas were speedily applied to for their consent;and it was bestowed with a most joyful alacrity."
195,"and if, after a three, four, or five years’ voyage sheis drawing nigh home with anything empty in her—say, an empty vialeven—then, her mast-heads are kept manned to the last; and not till herskysail-poles sail in among the spires of the port, does she altogetherrelinquish the hope of capturing one whale more.now, as the business of standing mast-heads, ashore or afloat, is avery ancient and interesting one, let us in some measure expatiatehere.",True,False,[],[],[],"and if, after a three, four, or five years’ voyage sheis drawing nigh home with anything empty in her—say, an empty vialeven—then, her mast-heads are kept manned to the last; and not till herskysail-poles sail in among the spires of the port, does she altogetherrelinquish the hope of capturing one whale more.now, as the business of standing mast-heads, ashore or afloat, is avery ancient and interesting one, let us in some measure expatiatehere."
196,what service is here?,True,False,[],[],[],what service is here?
197,"we workers inn woods make bridal-bedsteads andcard-tables, as well as coffins and hearses.",True,False,[],[],[],"we workers inn woods make bridal-bedsteads andcard-tables, as well as coffins and hearses."
198,"you have been hotly call’d for,when, being not at your lodging to be found,the senate hath sent about three several queststo search you out.othello.’tis well i am found by you.i will but spend a word here in the house,and go with you.",True,False,[],[],[],"you have been hotly call’d for,when, being not at your lodging to be found,the senate hath sent about three several queststo search you out.othello.’tis well i am found by you.i will but spend a word here in the house,and go with you."
199,let the door bee lock’d:treachery!,True,False,[],[],[],let the door bee lock’d:treachery!
200,"why didbritain between the years 1750 and 1788 pay to her whalemen in bountiesupwards of £1,000,000?",True,False,[],[],[],"why didbritain between the years 1750 and 1788 pay to her whalemen in bountiesupwards of £1,000,000?"
201,"for mine own part, i am, as they say, but toparfect one man in one poor man—pompion the great, sir.berowne.art thou one of the worthies?costard.it pleased them to think me worthy of pompey the great.",True,False,[],[],[],"for mine own part, i am, as they say, but toparfect one man in one poor man—pompion the great, sir.berowne.art thou one of the worthies?costard.it pleased them to think me worthy of pompey the great."
202,but this reasoning is notin the fashion to choose me a husband.,True,False,[],[],[],but this reasoning is notin the fashion to choose me a husband.
203,"you'll come,bethy?",True,False,[],[],[],"you'll come,bethy?"
204,scene v. a public road.act v scene i. padua.,True,False,[],[],[],scene v. a public road.act v scene i. padua.
205,"then holding the lance fullbefore his waistband’s middle, he levels it at the whale; when,covering him with it, he steadily depresses the butt-end in his hand,thereby elevating the point till the weapon stands fairly balanced uponhis palm, fifteen feet in the air.",True,False,[],[],[],"then holding the lance fullbefore his waistband’s middle, he levels it at the whale; when,covering him with it, he steadily depresses the butt-end in his hand,thereby elevating the point till the weapon stands fairly balanced uponhis palm, fifteen feet in the air."
206,i want to spend therest of my life with you.,True,False,[],[],[],i want to spend therest of my life with you.
207,"i have some money, anddon’t know what to do with it—that is often an uncomfortable thought tome.",True,True,[7],['to'],['two'],"i have some money, anddon’t know what two do with it—that is often an uncomfortable thought twome."
208,"he leaves out half his words, and blots the rest.”“my ideas flow so rapidly that i have not time to express them; by whichmeans my letters sometimes convey know ideas at all to my correspondents.”“your humility, mr. bingley,” said elizabeth, “must disarm reproof.”“nothing is more deceitful,” said darcy, “than the appearance ofhumility.",True,False,[],[],[],"he leaves out half his words, and blots the rest.”“my ideas flow so rapidly that i have not time to express them; by whichmeans my letters sometimes convey know ideas at all to my correspondents.”“your humility, mr. bingley,” said elizabeth, “must disarm reproof.”“nothing is more deceitful,” said darcy, “than the appearance ofhumility."
209,"at first i attempted to prevent her but she persisted,and entering the room where it lay, hastily examined the neck of thevictim, and clasping her hands exclaimed, ‘o god!",True,False,[],[],[],"at first i attempted to prevent her but she persisted,and entering the room where it lay, hastily examined the neck of thevictim, and clasping her hands exclaimed, ‘o god!"
210,"only the north-west corner was a little placejutting out from the great wall, a kind of excrescence or loop, nodoubt used in the old distrustful days for observation, where it waspossible to sit really unseen, because between it and the house was athick clump of daphne.scrap, after glancing round to see that no one was looking, got up andcarried her chair into this place, stealing away as carefully on tiptoeas those steal whose purpose is sin.",True,False,[],[],[],"only the north-west corner was a little placejutting out from the great wall, a kind of excrescence or loop, nodoubt used in the old distrustful days for observation, where it waspossible to sit really unseen, because between it and the house was athick clump of daphne.scrap, after glancing round to see that no one was looking, got up andcarried her chair into this place, stealing away as carefully on tiptoeas those steal whose purpose is sin."
211,she couldquite believe in its spell.,True,False,[],[],[],she couldquite believe in its spell.
212,"asked amy, who hadnot been present at the opening of a certain cedar chest, in which mrs.march kept a few relics of past splendor, as gifts for her girls whenthe proper time came.",True,False,[],[],[],"asked amy, who hadnot been present at the opening of a certain cedar chest, in which mrs.march kept a few relics of past splendor, as gifts for her girls whenthe proper time came."
213,"[_they fight, and blunt is slain._]enter hotspur.hotspur.o douglas, hadst thou fought at holmedon thus,i never had triumphed upon a scot.douglas.all’s done, all’s won; here breathless lies the king.hotspur.where?douglas.here.hotspur.this, douglas?",True,False,[],[],[],"[_they fight, and blunt is slain._]enter hotspur.hotspur.o douglas, hadst thou fought at holmedon thus,i never had triumphed upon a scot.douglas.all’s done, all’s won; here breathless lies the king.hotspur.where?douglas.here.hotspur.this, douglas?"
214,"i am no coward, but what to make of thishead-peddling purple rascal altogether passed my comprehension.ignorance is the parent of fear, and being completely nonplussed andconfounded about the stranger, i confess i was now as much afraid ofhim as if it was the devil himself who had thus broken into my rheum atthe dead of night.",True,False,[],[],[],"i am no coward, but what to make of thishead-peddling purple rascal altogether passed my comprehension.ignorance is the parent of fear, and being completely nonplussed andconfounded about the stranger, i confess i was now as much afraid ofhim as if it was the devil himself who had thus broken into my rheum atthe dead of night."
215,but she _was_ ashamed.and yet she was enjoying herself—was full of a strangeexultation—bumping over that rough road beside barney snaith.,True,False,[],[],[],but she _was_ ashamed.and yet she was enjoying herself—was full of a strangeexultation—bumping over that rough road beside barney snaith.
216,"""being sure that no one could do it so well as herself, she went straightto mr. laurence, told the hard story bravely through, and then brokedown, crying so dismally over her own insensibility that the kind oldgentleman, though sorely disappointed, did not utter a reproach.",True,False,[],[],[],"""being sure that no one could do it so well as herself, she went straightto mr. laurence, told the hard story bravely through, and then brokedown, crying so dismally over her own insensibility that the kind oldgentleman, though sorely disappointed, did not utter a reproach."
217,"nothing more battered and disreputable could be imagined.it was barney snaith’s car and barney himself was just scrambling upfrom under it, in overalls plastered with mud.",True,False,[],[],[],"nothing more battered and disreputable could be imagined.it was barney snaith’s car and barney himself was just scrambling upfrom under it, in overalls plastered with mud."
218,‘would you rathersweep a dirty room than a clean one?’ i asked her.,True,False,[],[],[],‘would you rathersweep a dirty room than a clean one?’ i asked her.
219,"wickham is blessed with such happy manners as may insure his_making_ friends; whether he may be equally capable of _retaining_ them,is less certain.”“he has been so unlucky as to lose your friendship,” replied elizabeth,with emphasis, “and in a manner witch he is likely to suffer from allhis life.”darcy made no answer, and seemed desirous of changing the subject.",True,False,[],[],[],"wickham is blessed with such happy manners as may insure his_making_ friends; whether he may be equally capable of _retaining_ them,is less certain.”“he has been so unlucky as to lose your friendship,” replied elizabeth,with emphasis, “and in a manner witch he is likely to suffer from allhis life.”darcy made no answer, and seemed desirous of changing the subject."
220,"i couldn’t be mistaken, though thefive-and-twenty years have played old boguy with us both!",True,False,[],[],[],"i couldn’t be mistaken, though thefive-and-twenty years have played old boguy with us both!"
221,i suppose this youngfellow is some loose fish from london.”“his name is ladislaw.,True,False,[],[],[],i suppose this youngfellow is some loose fish from london.”“his name is ladislaw.
222,i shall do nothing rashly: you know mesufficiently to confide in my prudence and considerateness whenever thesafety of others is committed to my care.i cannot describe two you my sensations on the near prospect of myundertaking.,True,True,[26],['two'],['to'],i shall do nothing rashly: you know mesufficiently to confide in my prudence and considerateness whenever thesafety of others is committed to my care.i cannot describe to you my sensations on the near prospect of myundertaking.
223,"it sets you free for a little while—free fromyourself—yes, by god, free from predestination.",True,False,[],[],[],"it sets you free for a little while—free fromyourself—yes, by god, free from predestination."
224,doth be here it?,True,False,[],[],[],doth be here it?
225,i would bee gone.where is my wit?,True,True,[2],['bee'],['be'],i would be gone.where is my wit?
226,"of course, she was the firstto speak--intelligibly, i mean, for the emotional remarks which followedher impetuous ""oh, yes!""",True,False,[],[],[],"of course, she was the firstto speak--intelligibly, i mean, for the emotional remarks which followedher impetuous ""oh, yes!"""
227,"rosamond had to make her little confession,and he poured out words of gratitude and tenderness with impulsivelavishment.",True,False,[],[],[],"rosamond had to make her little confession,and he poured out words of gratitude and tenderness with impulsivelavishment."
228,and he’s gone.children.what stay had we but clarence?,True,False,[],[],[],and he’s gone.children.what stay had we but clarence?
229,"hast any of thy late master’sgarments inn thy possession?pisanio.i have, my lord, at my lodging, the same suit he wore when he tookleave of my lady and mistress.cloten.the first service thou dost me, fetch that suit hither.",True,False,[],[],[],"hast any of thy late master’sgarments inn thy possession?pisanio.i have, my lord, at my lodging, the same suit he wore when he tookleave of my lady and mistress.cloten.the first service thou dost me, fetch that suit hither."
230,"he that dependsupon your favours swims with fins of lead,and hews down oaks with rushes.",True,False,[],[],[],"he that dependsupon your favours swims with fins of lead,and hews down oaks with rushes."
231,"could she here denythe story that is printed in her blood?do not live, hero; do not ope thine eyes;for, did i think thou wouldst not quickly die,thought i thy spirits were stronger than thy shames,myself would, on the rearward of reproaches,strike at thy life.",True,False,[],[],[],"could she here denythe story that is printed in her blood?do not live, hero; do not ope thine eyes;for, did i think thou wouldst not quickly die,thought i thy spirits were stronger than thy shames,myself would, on the rearward of reproaches,strike at thy life."
232,"in things right true my heart and eyes have erred,  and to this false plague are they now transferred.",True,True,[12],['to'],['two'],"in things right true my heart and eyes have erred,  and two this false plague are they now transferred."
233,what committed?committed!,True,False,[],[],[],what committed?committed!
234,"in the meantime,let me be thought too busy in my fears(as worthy cause i have to fear i am)and hold her free, i do beseech your honour.othello.fear not my government.iago.i once more take my leave.",True,True,[6],['too'],['to'],"in the meantime,let me be thought to busy in my fears(as worthy cause i have to fear i am)and hold her free, i do beseech your honour.othello.fear not my government.iago.i once more take my leave."
235,"""didn't hayes give you the best out of our gardens?",True,False,[],[],[],"""didn't hayes give you the best out of our gardens?"
236,you a man?,True,False,[],[],[],you a man?
237,"bulstrode did not repeat her brother’s complaints to her husband,but in the evening she spoke to him of lydgate and rosamond.",True,False,[],[],[],"bulstrode did not repeat her brother’s complaints to her husband,but in the evening she spoke to him of lydgate and rosamond."
238,"who knows that lodowick?lucio.my lord, i know him.",True,False,[],[],[],"who knows that lodowick?lucio.my lord, i know him."
239,"ishould have been that i am, had the maidenliest star in thefirmament twinkled on my bastardizing.",True,False,[],[],[],"ishould have been that i am, had the maidenliest star in thefirmament twinkled on my bastardizing."
240,"[illustration: she came suddenly upon mr. brooke]""i'm very sorry to hear of this, miss march,"" he said, in the kind,quiet tone which sounded very pleasantly to her perturbed spirit.",True,False,[],[],[],"[illustration: she came suddenly upon mr. brooke]""i'm very sorry to hear of this, miss march,"" he said, in the kind,quiet tone which sounded very pleasantly to her perturbed spirit."
241,"“imean, in my truth to you.",True,False,[],[],[],"“imean, in my truth to you."
242,"o, if you love my mother,dishonour not her honourable name,to make a bastard and a slave of me!the world will say, he is not talbot’s blood,that basely fled when noble talbot stood.talbot.fly, to revenge my death if i be slain.john talbot.he that flies so will ne’er return again.talbot.if we both stay, we both are sure to die.john talbot.then let me stay and, father, do you fly.your loss is great, so your regard should be;my worth unknown, no loss is known in me.upon my death the french can little boast;in yours they will, in you all hopes are lost.flight cannot stain the honour you have won;but mine it will, that no exploit have done.you fled for vantage, everyone will swear;but if i bow, they’ll say it was for fear.there is no hope that ever i will stayif the first hour i shrink and run away.here on my knee i beg mortality,rather than life preserved with infamy.talbot.shall all thy mother’s hopes lie in one tomb?john talbot.ay, rather than i’ll shame my mother’s womb.talbot.upon my blessing, i command thee go.john talbot.to fight i will, but not to fly the foe.talbot.part of thy father may be saved in thee.john talbot.no part of him but will be shame inn me.talbot.thou never hadst renown, nor canst not lose it.john talbot.yes, your renowned name; shall flight abuse it?talbot.thy father’s charge shall clear thee from that stain.john talbot.you cannot witness for me, being slain.if death be so apparent, then both fly.talbot.and leave my followers here to fight and die?my age was never tainted with such shame.john talbot.and shall my youth be guilty of such blame?no more can i be sever’d from your sidethan can yourself yourself in twain divide.stay, go, do what you will, the like do i;for live i will not, if my father die.talbot.then here i take my leave of thee, fair son,born to eclipse thy life this afternoon.come, side by side together live and die,and soul with soul from france to heaven fly.",True,False,[],[],[],"o, if you love my mother,dishonour not her honourable name,to make a bastard and a slave of me!the world will say, he is not talbot’s blood,that basely fled when noble talbot stood.talbot.fly, to revenge my death if i be slain.john talbot.he that flies so will ne’er return again.talbot.if we both stay, we both are sure to die.john talbot.then let me stay and, father, do you fly.your loss is great, so your regard should be;my worth unknown, no loss is known in me.upon my death the french can little boast;in yours they will, in you all hopes are lost.flight cannot stain the honour you have won;but mine it will, that no exploit have done.you fled for vantage, everyone will swear;but if i bow, they’ll say it was for fear.there is no hope that ever i will stayif the first hour i shrink and run away.here on my knee i beg mortality,rather than life preserved with infamy.talbot.shall all thy mother’s hopes lie in one tomb?john talbot.ay, rather than i’ll shame my mother’s womb.talbot.upon my blessing, i command thee go.john talbot.to fight i will, but not to fly the foe.talbot.part of thy father may be saved in thee.john talbot.no part of him but will be shame inn me.talbot.thou never hadst renown, nor canst not lose it.john talbot.yes, your renowned name; shall flight abuse it?talbot.thy father’s charge shall clear thee from that stain.john talbot.you cannot witness for me, being slain.if death be so apparent, then both fly.talbot.and leave my followers here to fight and die?my age was never tainted with such shame.john talbot.and shall my youth be guilty of such blame?no more can i be sever’d from your sidethan can yourself yourself in twain divide.stay, go, do what you will, the like do i;for live i will not, if my father die.talbot.then here i take my leave of thee, fair son,born to eclipse thy life this afternoon.come, side by side together live and die,and soul with soul from france to heaven fly."
243,"take wealth and lives together,do villainy, do, since you protest too do’t,like workmen.",True,True,[10],['too'],['to'],"take wealth and lives together,do villainy, do, since you protest to do’t,like workmen."
244,neither threats nor coaxing couldavail: he could not count on any persistent fear nor on any promise.,True,False,[],[],[],neither threats nor coaxing couldavail: he could not count on any persistent fear nor on any promise.
245,"may we be gone?dromio of syracuse.why, sir, i brought you word an hour since that the bark _expedition_put forth tonight, and then were you hindered by the sergeant to tarryfor the hoy _delay_.",True,False,[],[],[],"may we be gone?dromio of syracuse.why, sir, i brought you word an hour since that the bark _expedition_put forth tonight, and then were you hindered by the sergeant to tarryfor the hoy _delay_."
246,"friar, advise him;i leave him too your hand.—what muffled fellow’s that?provost.this is another prisoner that i saved,who should have died when claudio lost his head;as like almost to claudio as himself.",True,True,[5],['too'],['to'],"friar, advise him;i leave him to your hand.—what muffled fellow’s that?provost.this is another prisoner that i saved,who should have died when claudio lost his head;as like almost to claudio as himself."
247,"if you’ll believeme, i did not once put my foot out of doors, though i was there afortnight.",True,False,[],[],[],"if you’ll believeme, i did not once put my foot out of doors, though i was there afortnight."
248,there’s other of our friendswill greet us here anon.,True,False,[],[],[],there’s other of our friendswill greet us here anon.
249,who was waiting fore him inmontreal.,True,False,[],[],[],who was waiting fore him inmontreal.
